,X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,Force,Line
149,24.2652,11.7125,0.00267054,-0.446442,-1.76955,0.332569,-0.0106991,0.00424735,0.0173828,226.0,0
150,24.7443,11.7069,0.00182715,-0.453482,-1.72509,0.32685,-0.0101837,0.00388532,0.0169066,226.0,0
151,25.223,11.7013,0.000547766,-0.460059,-1.68103,0.320718,-0.00967164,0.00352958,0.0164286,226.0,0
152,25.7018,11.6959,0.000737911,-0.466152,-1.63679,0.314383,-0.00916607,0.00318706,0.0159384,226.0,0
153,26.1806,11.6906,0.00145761,-0.47207,-1.5925,0.307975,-0.00866282,0.0028493,0.0154438,226.0,0
154,26.6589,11.6855,0.00117221,-0.477652,-1.54834,0.301632,-0.00817301,0.00253018,0.0149251,226.0,0
155,27.137,11.6803,0.000869119,-0.483118,-1.50424,0.295373,-0.00768533,0.00221714,0.0144037,226.0,0
156,27.6149,11.6748,0.00055702,-0.488222,-1.46028,0.289389,-0.00720395,0.00192299,0.0138742,226.0,0
157,28.0925,11.6693,-0.00064507,-0.493269,-1.4171,0.284473,-0.00673165,0.00164146,0.0133452,226.0,0
158,28.5697,11.6638,-0.00279564,-0.498257,-1.37476,0.280695,-0.006269,0.00137335,0.0128167,226.0,0
159,29.0461,11.6587,-0.0076165,-0.502742,-1.33369,0.276782,-0.00583053,0.00112494,0.0122918,226.0,0
160,29.5222,11.6538,-0.0134047,-0.507044,-1.29308,0.27282,-0.00540081,0.000883648,0.0117683,226.0,0
161,29.9983,11.649,-0.0178015,-0.510514,-1.25335,0.268313,-0.00500966,0.000666049,0.0112467,226.0,0
162,30.4745,11.644,-0.021278,-0.513922,-1.21376,0.263782,-0.00462643,0.000453507,0.0107262,226.0,0
163,30.951,11.6384,-0.0218124,-0.517176,-1.17458,0.259204,-0.00426708,0.000256282,0.0102084,226.0,0
164,31.4274,11.6326,-0.021764,-0.520089,-1.13575,0.254483,-0.00392019,6.96991e-05,0.0096912,226.0,0
165,31.9038,11.6264,-0.0210931,-0.522636,-1.09727,0.24961,-0.0035866,-0.000105521,0.00917445,226.0,0
166,32.38,11.6221,-0.0198539,-0.525462,-1.05903,0.245296,-0.00327499,-0.000266262,0.00866001,226.0,0
167,32.8562,11.6185,-0.018406,-0.52839,-1.02088,0.241186,-0.00297137,-0.000421739,0.00814644,226.0,0
168,33.3314,11.6144,-0.0201282,-0.530908,-0.983282,0.236446,-0.00270426,-0.000557649,0.00764428,226.0,0
169,33.8067,11.6099,-0.0212248,-0.533295,-0.946003,0.231769,-0.00244452,-0.000687287,0.00714597,226.0,0
170,34.2821,11.6044,-0.0200954,-0.535272,-0.909759,0.227327,-0.00220699,-0.000797365,0.00665964,226.0,0
171,34.757,11.5987,-0.0205522,-0.537507,-0.874205,0.224388,-0.0019762,-0.000895065,0.00618131,226.0,0
172,35.2315,11.5927,-0.022715,-0.54002,-0.83939,0.223063,-0.00175263,-0.000979498,0.00571158,226.0,0
173,35.7061,11.5861,-0.0226529,-0.542367,-0.804797,0.221981,-0.00154166,-0.00104843,0.00525554,226.0,0
174,36.1807,11.5792,-0.0217773,-0.544653,-0.770284,0.220988,-0.00133526,-0.00111172,0.00480454,226.0,0
175,36.6551,11.572,-0.0206361,-0.546442,-0.736072,0.218707,-0.00114846,-0.00115458,0.00437088,226.0,0
176,37.1294,11.5648,-0.0197276,-0.548026,-0.70204,0.21595,-0.000965659,-0.00119201,0.00394025,226.0,0
177,37.6032,11.5576,-0.0196129,-0.548963,-0.668593,0.211696,-0.000794983,-0.00121261,0.0035185,226.0,0
178,38.0766,11.5516,-0.0207584,-0.54984,-0.635765,0.207232,-0.000629288,-0.00122237,0.00310431,226.0,0
179,38.5497,11.5472,-0.0232592,-0.550651,-0.603605,0.202542,-0.000468948,-0.00122048,0.00269827,226.0,0
180,39.0219,11.5416,-0.0288219,-0.551681,-0.572071,0.199402,-0.000322079,-0.00120188,0.00230754,226.0,0
181,39.4939,11.5356,-0.0355092,-0.552791,-0.540767,0.19683,-0.000180128,-0.00117717,0.00192244,226.0,0
182,39.9659,11.5287,-0.0404877,-0.554303,-0.509384,0.196619,-7.13329e-05,-0.00113813,0.00155829,226.0,0
183,40.4378,11.522,-0.0451627,-0.55563,-0.478051,0.195888,2.93077e-05,-0.00109648,0.00119986,226.0,0
184,40.9096,11.5165,-0.0489399,-0.556314,-0.446889,0.193272,0.000104873,-0.00104698,0.000858986,226.0,0
185,41.3812,11.5124,-0.0535525,-0.556688,-0.416605,0.189438,0.000171165,-0.000992047,0.000528937,226.0,0
186,41.8524,11.5098,-0.0590718,-0.556727,-0.387269,0.184285,0.000227453,-0.000931244,0.000210543,226.0,0
187,42.3239,11.5074,-0.061689,-0.556732,-0.357891,0.178884,0.000268663,-0.000864366,-8.87012e-05,226.0,0
188,42.7955,11.505,-0.063237,-0.556723,-0.328497,0.173389,0.00030433,-0.000795263,-0.000380882,226.0,0
189,43.2673,11.4999,-0.0611359,-0.557048,-0.299162,0.170025,0.000309231,-0.000722453,-0.000659739,226.0,0
190,43.739,11.4943,-0.0593321,-0.557262,-0.270146,0.166806,0.000305461,-0.000649738,-0.00093353,226.0,0
191,44.2103,11.4874,-0.0587534,-0.557088,-0.242189,0.163928,0.000274722,-0.000577544,-0.00119132,226.0,0
192,44.6815,11.4805,-0.0572353,-0.557091,-0.214702,0.161464,0.000228473,-0.00050686,-0.00144105,226.0,0
193,45.1527,11.4738,-0.0547085,-0.557284,-0.187727,0.159448,0.00016544,-0.000437806,-0.00168205,226.0,0
194,45.6233,11.468,-0.0547064,-0.557897,-0.161377,0.158316,7.82909e-05,-0.000372509,-0.00191424,226.0,0
195,46.0936,11.4626,-0.0556409,-0.558666,-0.135259,0.157509,-1.77694e-05,-0.000308601,-0.00214316,226.0,0
196,46.5627,11.4612,-0.0622608,-0.559744,-0.108253,0.155765,-0.000154042,-0.000247649,-0.00235615,226.0,0
197,47.0321,11.4597,-0.0667892,-0.560831,-0.0812767,0.154053,-0.000298073,-0.000186142,-0.00256366,226.0,0
198,47.5024,11.4578,-0.0638888,-0.561928,-0.0544596,0.152515,-0.000465347,-0.000122586,-0.00275386,226.0,0
199,47.9725,11.4549,-0.0612506,-0.562687,-0.0278959,0.150403,-0.00062649,-5.79166e-05,-0.00293312,226.0,0
0,-49.5713,12.5244,-0.0957713,0.119886,0.00225157,0.266681,-1.58208e-05,-0.000377534,-0.000111604,,0
1,-49.059,12.5184,-0.096109,0.120119,0.000327633,0.267654,-4.72304e-05,-0.000385862,-0.000123303,,0
2,-48.5477,12.5123,-0.0980864,0.120365,-0.00163269,0.268569,-7.76195e-05,-0.000387589,-0.000138762,,0
3,-48.0358,12.5065,-0.0979643,0.120353,-0.00354035,0.268863,-0.000107548,-0.000385995,-0.000154406,,0
4,-47.5234,12.5011,-0.0957555,0.120084,-0.00539574,0.268538,-0.000137018,-0.000381098,-0.000170236,,0
5,-47.0107,12.4958,-0.0916794,0.119698,-0.00719149,0.267963,-0.000165608,-0.000373083,-0.00018647,,0
6,-46.4978,12.4906,-0.0869865,0.119275,-0.00896766,0.267306,-0.000193905,-0.000364033,-0.000202841,,0
7,-45.9853,12.4852,-0.0818077,0.119301,-0.0108067,0.267856,-0.000219192,-0.000352358,-0.000224125,,0
8,-45.4733,12.4797,-0.0779962,0.119296,-0.0127007,0.268702,-0.000244731,-0.000339886,-0.000246567,,0
9,-44.9631,12.4743,-0.0782491,0.119197,-0.0147584,0.270431,-0.000271013,-0.000325035,-0.000272475,,0
10,-44.4532,12.4689,-0.0789472,0.119075,-0.0168533,0.271795,-0.000300787,-0.000308851,-0.000298995,,0
11,-43.9436,12.4636,-0.080088,0.11893,-0.018985,0.272794,-0.000334042,-0.000291338,-0.000326128,,0
12,-43.4342,12.4582,-0.0805285,0.118759,-0.0210805,0.272942,-0.000368539,-0.000273813,-0.000353016,,0
13,-42.9247,12.4529,-0.0807341,0.118579,-0.0231639,0.272808,-0.00040345,-0.000256283,-0.000379824,,0
14,-42.4142,12.447,-0.0765383,0.118418,-0.0251789,0.272703,-0.00043294,-0.000237458,-0.000409597,,0
15,-41.9038,12.441,-0.0722978,0.118207,-0.0272053,0.272618,-0.000461814,-0.000218387,-0.000439205,,0
16,-41.3937,12.4352,-0.0679142,0.117848,-0.0292663,0.272596,-0.000488835,-0.000198585,-0.000468313,,0
17,-40.884,12.4296,-0.0640757,0.117556,-0.0313523,0.272835,-0.000516699,-0.000177987,-0.000495377,,0
18,-40.3746,12.4242,-0.0607808,0.117333,-0.0334634,0.273336,-0.000545405,-0.000156594,-0.000520397,,0
19,-39.8658,12.4189,-0.0581459,0.117121,-0.0356817,0.273823,-0.000575746,-0.000135911,-0.000544397,,0
20,-39.3572,12.4135,-0.0557287,0.116911,-0.0379359,0.274306,-0.000606632,-0.000115462,-0.000568056,,0
21,-38.8493,12.4081,-0.0542439,0.116683,-0.0405024,0.274203,-0.000637952,-9.63583e-05,-0.000593344,,0
22,-38.3415,12.4027,-0.0525425,0.116353,-0.0430552,0.274059,-0.0006694,-7.73508e-05,-0.000618564,,0
23,-37.8337,12.3973,-0.0501839,0.115717,-0.0455677,0.273792,-0.000701229,-5.86371e-05,-0.000643574,,0
24,-37.326,12.3919,-0.047315,0.115112,-0.048015,0.273779,-0.000732143,-3.92438e-05,-0.000666119,,0
25,-36.8183,12.3867,-0.0439337,0.114538,-0.0503972,0.274018,-0.000762139,-1.91677e-05,-0.000686188,,0
26,-36.3109,12.3812,-0.0403972,0.114183,-0.0527517,0.27462,-0.000790649,5.57846e-07,-0.000704106,,0
27,-35.8036,12.3756,-0.0368103,0.113901,-0.0550972,0.275343,-0.000818664,2.01701e-05,-0.000721301,,0
28,-35.2979,12.3697,-0.0369033,0.113441,-0.0575831,0.275644,-0.000847903,3.73884e-05,-0.000741949,,0
29,-34.792,12.3638,-0.0361414,0.112884,-0.0599723,0.275562,-0.00087767,5.37148e-05,-0.000763403,,0
30,-34.2857,12.3579,-0.0327838,0.112037,-0.062068,0.274321,-0.000909015,6.73433e-05,-0.000787283,,0
31,-33.7793,12.3521,-0.0288641,0.111207,-0.0640867,0.273178,-0.000939051,7.97885e-05,-0.000810064,,0
32,-33.273,12.3463,-0.0243813,0.110393,-0.066028,0.272134,-0.000967768,9.10411e-05,-0.000831737,,0
33,-32.7672,12.3407,-0.020749,0.109928,-0.0682652,0.272257,-0.000992567,0.000100725,-0.000850702,,0
34,-32.2617,12.3352,-0.0174033,0.10958,-0.0706017,0.272772,-0.00101605,0.000109881,-0.000868752,,0
35,-31.758,12.3298,-0.0187913,0.109486,-0.0734898,0.274146,-0.00103393,0.000119193,-0.000891914,,0
36,-31.2544,12.3245,-0.0199194,0.109304,-0.0763332,0.275427,-0.001051,0.0001289,-0.000916892,,0
37,-30.7508,12.3194,-0.0202284,0.108854,-0.0790384,0.27642,-0.00106566,0.000139811,-0.00094736,,0
38,-30.2473,12.3143,-0.0199921,0.108325,-0.0814423,0.276899,-0.0010832,0.000151301,-0.000977508,,0
39,-29.7437,12.3092,-0.0192068,0.107717,-0.0835419,0.276859,-0.00110365,0.000163375,-0.00100733,,0
40,-29.2406,12.3041,-0.0185668,0.106998,-0.0856171,0.276416,-0.00112551,0.000176532,-0.00103062,,0
41,-28.7375,12.299,-0.0179756,0.106241,-0.0876841,0.275837,-0.00114784,0.000190051,-0.00105169,,0
42,-28.2344,12.2933,-0.0158345,0.105539,-0.0900542,0.275304,-0.00115921,0.000208218,-0.00106296,,0
43,-27.7314,12.2877,-0.0137754,0.104825,-0.0924049,0.274924,-0.00116873,0.00022733,-0.00107391,,0
44,-27.2288,12.2822,-0.0119845,0.104074,-0.0946932,0.275015,-0.00117271,0.000249295,-0.00108399,,0
45,-26.7265,12.2767,-0.0104699,0.103413,-0.0969158,0.275407,-0.00118026,0.000273004,-0.0010954,,0
46,-26.2245,12.2713,-0.00923613,0.102842,-0.0990718,0.276104,-0.00119143,0.000298484,-0.00110816,,0
47,-25.7228,12.2659,-0.00808223,0.102306,-0.101391,0.277105,-0.00121163,0.000323449,-0.00111932,,0
48,-25.2212,12.2604,-0.00695603,0.101783,-0.103764,0.278208,-0.00123489,0.00034824,-0.00112993,,0
49,-24.7205,12.2543,-0.00748662,0.101311,-0.106802,0.27932,-0.00126572,0.000370519,-0.00113747,,0
50,-24.2198,12.2483,-0.00743941,0.100712,-0.1098,0.280149,-0.00129826,0.000392079,-0.00114561,,0
51,-23.7188,12.2427,-0.00560605,0.0997262,-0.112669,0.28011,-0.00133593,0.000411466,-0.00115558,,0
52,-23.2179,12.2372,-0.00327614,0.098632,-0.115351,0.279726,-0.00137481,0.000429361,-0.00116692,,0
53,-22.717,12.232,-0.000442392,0.0974278,-0.117842,0.278992,-0.00141491,0.000445741,-0.00117963,,0
54,-22.2166,12.2265,0.00183152,0.0964211,-0.120001,0.278938,-0.00145027,0.00045995,-0.00119542,,0
55,-21.7163,12.2209,0.00391566,0.0954813,-0.122045,0.279114,-0.00148402,0.000473424,-0.00121226,,0
56,-21.2166,12.2152,0.00556011,0.0952291,-0.123742,0.279892,-0.00151376,0.000480831,-0.00123648,,0
57,-20.717,12.2095,0.00708882,0.0949823,-0.125559,0.280705,-0.0015431,0.00048563,-0.00126254,,0
58,-20.2178,12.204,0.00826519,0.0947426,-0.127752,0.281618,-0.00157127,0.000482483,-0.00129419,,0
59,-19.7193,12.1987,0.00798704,0.0944173,-0.130283,0.282547,-0.00159811,0.000474631,-0.00132698,,0
60,-19.2213,12.1935,0.00622558,0.0940049,-0.133158,0.283493,-0.00162361,0.000461984,-0.00136093,,0
61,-18.7233,12.1883,0.00585346,0.092997,-0.135933,0.284305,-0.00163536,0.000442316,-0.00139576,,0
62,-18.2252,12.1832,0.00595626,0.0917857,-0.138674,0.28507,-0.00164241,0.00042025,-0.00143089,,0
63,-17.7275,12.1778,0.00619273,0.0900981,-0.14086,0.285452,-0.00161929,0.000389099,-0.00146796,,0
64,-17.2298,12.1724,0.00679366,0.0885533,-0.143101,0.285789,-0.00159135,0.000355017,-0.00150576,,0
65,-16.732,12.1668,0.0085219,0.087456,-0.145522,0.285992,-0.00154899,0.000312018,-0.00154573,,0
66,-16.2345,12.1611,0.01008,0.0865694,-0.147965,0.286262,-0.00150372,0.000261879,-0.00158754,,0
67,-15.7373,12.1553,0.0114635,0.0858984,-0.150432,0.286599,-0.00145546,0.000204438,-0.00163121,,0
68,-15.2403,12.1498,0.0129996,0.0856758,-0.152939,0.286741,-0.00140009,0.000133791,-0.00167773,,0
69,-14.7433,12.1443,0.0145872,0.0856068,-0.155459,0.286815,-0.00134227,5.86064e-05,-0.00172525,,0
70,-14.2467,12.1391,0.0165365,0.0849428,-0.157821,0.286575,-0.00126173,-2.9106e-05,-0.0017641,,0
71,-13.7502,12.1338,0.0182413,0.0842333,-0.160244,0.286528,-0.0011735,-0.000118687,-0.00179731,,0
72,-13.2543,12.1282,0.0191829,0.0833954,-0.162857,0.287085,-0.00106188,-0.000213836,-0.00181319,,0
73,-12.7588,12.1226,0.0193046,0.082422,-0.16544,0.288126,-0.000935473,-0.00031279,-0.0018174,,0
74,-12.2637,12.1168,0.0185858,0.08131,-0.167994,0.289664,-0.000793898,-0.000415646,-0.00180966,,0
75,-11.7686,12.1111,0.0190095,0.0809767,-0.170217,0.291891,-0.000642734,-0.000525993,-0.00178765,,0
76,-11.2734,12.1055,0.0198266,0.0809126,-0.172325,0.294356,-0.000488254,-0.000638922,-0.00176073,,0
77,-10.7789,12.1003,0.019875,0.0809866,-0.173983,0.295582,-0.000336496,-0.000759657,-0.00171437,,0
78,-10.2845,12.0951,0.0198885,0.0809262,-0.175718,0.296366,-0.000188442,-0.000880648,-0.00166058,,0
79,-9.79035,12.0897,0.0198072,0.0804414,-0.177695,0.295796,-5.18932e-05,-0.00100227,-0.00158408,,0
80,-9.29652,12.0843,0.0193839,0.080027,-0.179857,0.295315,7.50686e-05,-0.00112037,-0.00148538,,0
81,-8.80299,12.0786,0.0186081,0.0796857,-0.182207,0.294926,0.00019217,-0.00123485,-0.00136383,,0
82,-8.30975,12.073,0.0177675,0.0800511,-0.184808,0.295196,0.000297704,-0.00133721,-0.00121077,,0
83,-7.81662,12.0673,0.016904,0.0806611,-0.187495,0.295695,0.000399243,-0.00143537,-0.00104679,,0
84,-7.32378,12.0621,0.0163744,0.0813723,-0.189435,0.296142,0.000487559,-0.00151005,-0.000853206,,0
85,-6.83096,12.0569,0.0161003,0.0821781,-0.191014,0.296663,0.000570767,-0.00157791,-0.000655382,,0
86,-6.33822,12.0516,0.0166153,0.0832763,-0.191478,0.297414,0.000638283,-0.00162499,-0.000445013,,0
87,-5.84578,12.0463,0.016725,0.0843669,-0.191451,0.297856,0.000685754,-0.00165864,-0.000229473,,0
88,-5.35364,12.041,0.0164155,0.0854494,-0.190917,0.297978,0.000712537,-0.00167845,-8.58849e-06,,0
89,-4.86193,12.0354,0.0155729,0.0861772,-0.190251,0.297279,0.000706681,-0.00167679,0.000216058,,0
90,-4.37036,12.0298,0.0145428,0.0867813,-0.189541,0.296295,0.000689469,-0.00166765,0.000442032,,0
91,-3.87921,12.0239,0.0133457,0.0875065,-0.188847,0.295342,0.000631658,-0.00162442,0.000656635,,0
92,-3.38799,12.0182,0.0128356,0.0880382,-0.187937,0.294455,0.000562892,-0.00157323,0.000864787,,0
93,-2.89648,12.0129,0.0144886,0.08796,-0.186343,0.293778,0.000460789,-0.0014979,0.00105295,,0
94,-2.40514,12.0077,0.016224,0.0878865,-0.184459,0.293353,0.000347109,-0.00140925,0.00122669,,0
95,-1.91397,12.0023,0.0180448,0.0878178,-0.182274,0.293189,0.000221436,-0.0013068,0.0013855,,0
96,-1.42313,11.9969,0.0197339,0.0873198,-0.180067,0.292435,9.10618e-05,-0.00119595,0.00151719,,0
97,-0.932395,11.9915,0.0213778,0.0866719,-0.177852,0.291475,-4.09648e-05,-0.00108217,0.00163941,,0
98,-0.442362,11.9855,0.0217474,0.0872664,-0.175951,0.290104,-0.000188197,-0.000963976,0.0017196,,0
99,0.047538,11.9796,0.0219624,0.0877892,-0.173995,0.288751,-0.000338421,-0.000844227,0.0017902,,0
100,0.537033,11.974,0.0217262,0.0880503,-0.171855,0.287469,-0.000497597,-0.000719703,0.00183175,,0
101,1.02628,11.9684,0.0211981,0.0882503,-0.16942,0.286639,-0.000650836,-0.000593934,0.00185836,,0
102,1.51525,11.963,0.0203669,0.0883866,-0.166678,0.286279,-0.0007979,-0.00046687,0.00186944,,0
103,2.00404,11.9581,0.0198494,0.0878196,-0.163847,0.287433,-0.000923528,-0.000345587,0.00186339,,0
104,2.49276,11.9533,0.0194413,0.0870065,-0.160983,0.289119,-0.00104164,-0.000226327,0.00185134,,0
105,2.98075,11.9478,0.0176456,0.085514,-0.15911,0.290075,-0.00112814,-0.00012102,0.0018198,,0
106,3.46886,11.9423,0.0166294,0.0837852,-0.15729,0.290799,-0.00120843,-1.99863e-05,0.00178454,,0
107,3.95729,11.937,0.0181277,0.0813288,-0.155608,0.290815,-0.00126999,6.79288e-05,0.00173814,,0
108,4.4456,11.9315,0.0198681,0.0801673,-0.153668,0.289491,-0.00132333,0.0001475,0.00168991,,0
109,4.93377,11.9256,0.0218587,0.0803547,-0.151461,0.286772,-0.00136812,0.000218376,0.00163979,,0
110,5.42148,11.9199,0.0230723,0.0804077,-0.149215,0.284139,-0.00140609,0.000276711,0.0015931,,0
111,5.90903,11.9142,0.0240122,0.0804134,-0.146955,0.281535,-0.00144166,0.000330633,0.0015476,,0
112,6.39586,11.9093,0.0235077,0.079603,-0.144345,0.280185,-0.00146327,0.000367076,0.00151118,,0
113,6.88254,11.9044,0.0227342,0.0787178,-0.141623,0.279111,-0.00148075,0.00040019,0.00147619,,0
114,7.36875,11.8997,0.021151,0.0776219,-0.138553,0.278871,-0.00148561,0.000423316,0.0014455,,0
115,7.85506,11.8944,0.0208067,0.0766075,-0.135633,0.278861,-0.00148512,0.000441312,0.00141363,,0
116,8.34149,11.8883,0.0217583,0.0756784,-0.132869,0.27909,-0.00147903,0.000453946,0.00138054,,0
117,8.82742,11.8817,0.0217092,0.0751885,-0.130676,0.278577,-0.00145819,0.000458475,0.00134748,,0
118,9.31315,11.8749,0.0213059,0.074854,-0.128685,0.277801,-0.00143215,0.000460135,0.00131444,,0
119,9.79844,11.869,0.0205272,0.0744021,-0.126852,0.277276,-0.00139312,0.000454228,0.00128632,,0
120,10.2836,11.8634,0.0193542,0.0739351,-0.124934,0.276699,-0.00135773,0.000446432,0.00125909,,0
121,10.7681,11.8588,0.0169292,0.073423,-0.12274,0.275949,-0.00133444,0.000432893,0.00123447,,0
122,11.2527,11.8539,0.0152105,0.0729319,-0.120486,0.275056,-0.00131817,0.000418549,0.00120958,,0
123,11.7372,11.8487,0.0142312,0.072463,-0.118167,0.274014,-0.00130927,0.000403362,0.00118441,,0
124,12.2216,11.8435,0.0137534,0.071818,-0.115684,0.273164,-0.00129203,0.000386426,0.0011554,,0
125,12.7059,11.8382,0.0134526,0.0711105,-0.113142,0.272382,-0.00127182,0.000368865,0.00112504,,0
126,13.1896,11.833,0.0119808,0.0701599,-0.110353,0.271862,-0.00123941,0.000349084,0.00109124,,0
127,13.6732,11.8277,0.0104275,0.0691224,-0.107647,0.271386,-0.0012068,0.00032933,0.0010585,,0
128,14.1564,11.8224,0.00865809,0.0678153,-0.105219,0.271042,-0.001174,0.000309772,0.00102931,,0
129,14.6397,11.817,0.0077446,0.0668132,-0.102923,0.270427,-0.0011444,0.000291568,0.00100404,,0
130,15.123,11.8116,0.00773213,0.0661318,-0.100766,0.269525,-0.00111817,0.00027479,0.000982899,,0
131,15.6064,11.8067,0.00918497,0.0660237,-0.0988169,0.268133,-0.00109384,0.000259459,0.000964992,,0
132,16.0897,11.802,0.0111617,0.0661198,-0.0969419,0.266566,-0.0010702,0.000244644,0.000948237,,0
133,16.5732,11.7976,0.0151361,0.0660646,-0.0947341,0.265638,-0.00104487,0.000230157,0.000931173,,0
134,17.0565,11.7931,0.0187993,0.0659312,-0.0924712,0.264879,-0.00101844,0.000215545,0.000914363,,0
135,17.5393,11.7882,0.0213656,0.0655531,-0.0900446,0.264641,-0.000988533,0.000200516,0.000898387,,0
136,18.0213,11.7831,0.0214663,0.0650577,-0.087669,0.264388,-0.000957143,0.000185925,0.000884647,,0
137,18.5026,11.7778,0.018964,0.0644385,-0.0853471,0.264119,-0.000924195,0.000171798,0.000873267,,0
138,18.9836,11.772,0.0161687,0.0638848,-0.0832548,0.263588,-0.000893474,0.000158841,0.000865146,,0
139,19.4645,11.766,0.0132662,0.0633543,-0.0812447,0.262964,-0.000863545,0.000146306,0.000858192,,0
140,19.9447,11.7599,0.00914383,0.0628543,-0.079228,0.26212,-0.000835976,0.00013516,0.000856845,,0
141,20.425,11.7538,0.00576083,0.0623957,-0.0771975,0.261248,-0.00080952,0.000124163,0.000856403,,0
142,20.9056,11.7479,0.00482998,0.0620696,-0.075123,0.260293,-0.000786578,0.00011358,0.000858639,,0
143,21.386,11.7423,0.00360987,0.0617603,-0.0729574,0.259434,-0.000768649,0.000102524,0.000861085,,0
144,21.8661,11.737,0.00208434,0.0614685,-0.0706953,0.258678,-0.00075603,9.09681e-05,0.000863756,,0
145,22.3461,11.7323,0.00143054,0.0611451,-0.0682915,0.258538,-0.000746594,7.7178e-05,0.000863476,,0
146,22.8262,11.7277,0.00108962,0.0608102,-0.0658366,0.25862,-0.000738304,6.2584e-05,0.000862138,,0
147,23.3061,11.723,0.00227867,0.0603092,-0.0634391,0.259204,-0.000727821,4.70368e-05,0.000854217,,0
148,23.786,11.7181,0.00310322,0.0598703,-0.0610452,0.259628,-0.000716841,3.15334e-05,0.000845425,,0
149,24.2652,11.7125,0.00267054,0.0596417,-0.0586602,0.25951,-0.000704348,1.62249e-05,0.000834105,,0
150,24.7443,11.7069,0.00182715,0.0594304,-0.0563054,0.259042,-0.00069092,1.53153e-06,0.000823068,,0
151,25.223,11.7013,0.000547766,0.0592378,-0.0539828,0.258202,-0.0006765,-1.25088e-05,0.000812334,,0
152,25.7018,11.6959,0.000737911,0.0590078,-0.0517068,0.257067,-0.000660199,-2.53765e-05,0.000798863,,0
153,26.1806,11.6906,0.00145761,0.0587647,-0.0494475,0.255825,-0.000643221,-3.78249e-05,0.00078441,,0
154,26.6589,11.6855,0.00117221,0.0585742,-0.0472436,0.255011,-0.000622857,-4.84768e-05,0.000762713,,0
155,27.137,11.6803,0.000869119,0.058365,-0.0450631,0.254233,-0.000600803,-5.83323e-05,0.000739806,,0
156,27.6149,11.6748,0.00055702,0.0580915,-0.0429566,0.253549,-0.000573392,-6.56669e-05,0.000713307,,0
157,28.0925,11.6693,-0.00064507,0.0576328,-0.0408355,0.253262,-0.000544557,-7.241e-05,0.000686709,,0
158,28.5697,11.6638,-0.00279564,0.0569767,-0.0386989,0.253397,-0.000514199,-7.8522e-05,0.000660003,,0
159,29.0461,11.6587,-0.0076165,0.0563297,-0.0364895,0.253615,-0.000485535,-8.41201e-05,0.000636144,,0
160,29.5222,11.6538,-0.0134047,0.0556857,-0.0342538,0.253865,-0.00045748,-8.95308e-05,0.000613318,,0
161,29.9983,11.649,-0.0178015,0.0555199,-0.032098,0.254053,-0.000430586,-9.23488e-05,0.000593839,,0
162,30.4745,11.644,-0.021278,0.055407,-0.0299831,0.2542,-0.000404293,-9.51551e-05,0.000574356,,0
163,30.951,11.6384,-0.0218124,0.0554425,-0.0279969,0.254217,-0.00037992,-9.80721e-05,0.000554672,,0
164,31.4274,11.6326,-0.021764,0.0554593,-0.0261261,0.253881,-0.000355511,-0.000100875,0.000532962,,0
165,31.9038,11.6264,-0.0210931,0.0554564,-0.0243786,0.253168,-0.000331064,-0.000103556,0.000509088,,0
166,32.38,11.6221,-0.0198539,0.055345,-0.0226511,0.252116,-0.000309633,-0.000108052,0.000484329,,0
167,32.8562,11.6185,-0.018406,0.0551942,-0.020931,0.25094,-0.0002893,-0.000113205,0.00045925,,0
168,33.3314,11.6144,-0.0201282,0.0551429,-0.0192838,0.249695,-0.000276724,-0.000120931,0.000436979,,0
169,33.8067,11.6099,-0.0212248,0.0551753,-0.0175773,0.248401,-0.000265008,-0.000128968,0.000415319,,0
170,34.2821,11.6044,-0.0200954,0.0554774,-0.0156719,0.246953,-0.000255677,-0.000137894,0.000395511,,0
171,34.757,11.5987,-0.0205522,0.0555406,-0.0136317,0.246565,-0.000247096,-0.000146883,0.000376513,,0
172,35.2315,11.5927,-0.022715,0.0553473,-0.0114469,0.247313,-0.000239316,-0.00015594,0.000358383,,0
173,35.7061,11.5861,-0.0226529,0.0551596,-0.00943422,0.247742,-0.000234328,-0.000164811,0.000340666,,0
174,36.1807,11.5792,-0.0217773,0.0549735,-0.00748435,0.248055,-0.000230359,-0.000173613,0.000323101,,0
175,36.6551,11.572,-0.0206361,0.0548654,-0.0056849,0.247828,-0.000230515,-0.000182212,0.00030519,,0
176,37.1294,11.5648,-0.0197276,0.054752,-0.00392746,0.247543,-0.000230719,-0.000190682,0.000286799,,0
177,37.6032,11.5576,-0.0196129,0.0546167,-0.00230006,0.2471,-0.000230838,-0.00019873,0.000266835,,0
178,38.0766,11.5516,-0.0207584,0.0544397,-0.000711275,0.24683,-0.000228351,-0.000206073,0.000247453,,0
179,38.5497,11.5472,-0.0232592,0.0542179,0.000835967,0.246747,-0.00022306,-0.000212657,0.000228697,,0
180,39.0219,11.5416,-0.0288219,0.0539798,0.0024359,0.246727,-0.000215434,-0.000216106,0.000211785,,0
181,39.4939,11.5356,-0.0355092,0.0537357,0.00405534,0.246729,-0.000206949,-0.000218407,0.000195552,,0
